expression,reading,meaning,tags,guid
豊か,ゆたか,"abundant, wealthy, plentiful, rich",JLPT JLPT_2 JLPT_3,"d9lbZ0yM,{"
茹でる,ゆでる,to boil,JLPT JLPT_2 JLPT_3,vocx6RiGG7
許す,ゆるす,"to permit, to allow, to approve",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.8,jUZ.+k2dQs
夜,よ,"evening, night",JLPT JLPT_2 JLPT_3,O|UO#;VR|i
夜明け,よあけ,"dawn, daybreak",JLPT JLPT_2 JLPT_3,P]gvvnr3UX
酔う,よう,to get drunk,JLPT JLPT_2 JLPT_3,Nw#Iv9NMME
容易,ようい,"easy, simple, plain",JLPT JLPT_2 JLPT_3,P+bB1Di`Ky
容器,ようき,"container, vessel",JLPT JLPT_2 JLPT_3,iaea{|Cg@:
陽気,ようき,"season, weather, cheerfulness",JLPT JLPT_2 JLPT_3,u51di;kV4W
要求,ようきゅう,"request, demand",JLPT JLPT_2 JLPT_3,nvC?4QsNf}
用心,ようじん,"care, precaution, caution",JLPT JLPT_2 JLPT_3,Flc5De-&7.
様子,ようす,"aspect, state, appearance",JLPT JLPT_2 JLPT_3,A7/`ZQ{`>8
要するに,ようするに,"in a word, after all, in short …",JLPT JLPT_2 JLPT_3,FOjPBhXtfP
要素,ようそ,element,JLPT JLPT_2 JLPT_3,GZk%&=rm6%
要点,ようてん,"gist, main point",JLPT JLPT_2 JLPT_3,Qs5wBsMZ.}
曜日,ようび,day of the week,JLPT JLPT_2 JLPT_3,H-|U<zuUTq
ヨーロッパ,ヨーロッパ,Europe,JLPT JLPT_2 JLPT_3,cEJaT(aXg
予期,よき,"expectation, forecast",JLPT JLPT_2 JLPT_3,k(Z/4d8ciX
横切る,よこぎる,"to cross (e.g., arms), to traverse",JLPT JLPT_2 JLPT_3,ba+_Ekz}4>
汚す,よごす,"to pollute, to make dirty",JLPT JLPT_2 JLPT_3,gASRu}ar&]
予算,よさん,"estimate, budget",JLPT JLPT_2 JLPT_3,k15uOKT$nk
止す,よす,"to cease, to give up",JLPT JLPT_2 JLPT_3,g87)Rqp|@G
寄せる,よせる,"to collect, to gather, to put aside",JLPT JLPT_2 JLPT_3,M9{&7Gc5&~
予測,よそく,"prediction, estimation",JLPT JLPT_2 JLPT_3,E(^1aDIi!6
ヨット,ヨット,yacht,JLPT JLPT_2 JLPT_3,G/C^ah63g_
夜中,よなか,"midnight, dead of night",JLPT JLPT_2 JLPT_3,QTA:28I)zV
世の中,よのなか,"society, the world",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.14,zQaur22G#@
余分,よぶん,"extra, excess, surplus",JLPT JLPT_2 JLPT_3,uLcn4c5r}h
予報,よほう,"forecast, prediction",JLPT JLPT_2 JLPT_3,CpZ2Kf3K1p
予防,よぼう,"prevention, protection against",JLPT JLPT_2 JLPT_3,rDZhF+<_&}
読み,よみ,reading,JLPT JLPT_2 JLPT_3,K?H`Don1~V
嫁,よめ,"bride, daughter-in-law",JLPT JLPT_2 JLPT_3,oRq&EQjfdU
余裕,よゆう,excess; surplus,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.15,E;;B#u-gwT
より,より,"twist, ply",JLPT JLPT_2 JLPT_3,"P,gDgn3/%z"
因る,よる,to come from,JLPT JLPT_2 JLPT_3,bk:?0yP.}A
喜び,よろこび,"joy, pleasure, rejoicing",JLPT JLPT_2 JLPT_3,K+wNM)/!OH
よろしく (かん),よろしく (かん),"best regards, please remember me",JLPT JLPT_2 JLPT_3,uLM;15kvNe
四,よん,four,JLPT JLPT_2 JLPT_3,FT^HSOQQHt
来,らい～,next ~,JLPT JLPT_2 JLPT_3,A=wX.vJ`;k
ライター,ライター,lighter; writer,JLPT JLPT_2 JLPT_3,NgUl4>*Khu
楽,らく,"comfort, ease",JLPT JLPT_2 JLPT_3,DiE;3Dx>c<
ラケット,ラケット,racket,JLPT JLPT_2 JLPT_3,rc5WF%qwi^
利益,りえき,"profits, gains",JLPT JLPT_2 JLPT_3,j{(4)&Jk(I
理解,りかい,"understanding, comprehension",JLPT JLPT_2 JLPT_3,kKF%t{|4d1
陸,りく,"land, shore",JLPT JLPT_2 JLPT_3,f7mi}zh7:U
利口,りこう,"clever, shrewd, bright",JLPT JLPT_2 JLPT_3,fywFMWmChi
離婚,りこん,divorce,JLPT JLPT_2 JLPT_3,PI9p-(a/mR
理想,りそう,ideal,JLPT JLPT_3 JLPT_2 Genki_Ln.23 Genki,Ev]+?).P_6
率,りつ,"rate, ratio, percentage",JLPT JLPT_2 JLPT_3,s+WV`q_zTd
留学,りゅうがく,studying abroad,JLPT JLPT_2 JLPT_3,jA_j8gA?Xq
流行,りゅうこう,"fashionable, fad, prevailing",JLPT JLPT_2 JLPT_3,oDwVFzWRDw
量,りょう,"quantity, amount",JLPT JLPT_2 JLPT_3,EL&y=qJ[p]
寮,りょう,"hostel, dormitory",Genki_Ln.17 JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.2 Genki,v~j5~V9)9G
両替,りょうがえ,"change, money exchange",JLPT JLPT_2 JLPT_3,d:;<z]06Bi
料金,りょうきん,"fee, charge, fare",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,zVvm;g>0?l
例,れい,"instance, example, case",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.2,kB-8@n:7>K
礼,れい,expression of gratitude; bow,JLPT JLPT_2 JLPT_3,EZ&Acuix#;
例外,れいがい,exception,JLPT JLPT_2 JLPT_3,tw6[F{cyVX
礼儀,れいぎ,"manners, courtesy, etiquette",JLPT JLPT_2 JLPT_3,Gd12dxU_~f
冷静,れいせい,"calm, coolness",JLPT JLPT_2 JLPT_3,B49T]&wBB/
列,れつ,"queue, line, row",JLPT JLPT_2 JLPT_3,xG=0sSj|M]
列車,れっしゃ,train (ordinary),JLPT JLPT_2 JLPT_3,QT2^`L&p0(
レベル,レベル,level,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.5,zpbh!KoN[L
連想,れんそう,"association (of ideas), suggestion",JLPT JLPT_2 JLPT_3,"NQ21Zh,%s4"
連続,れんぞく,"consecutive, continuity, continuing",JLPT JLPT_2 JLPT_3,ODN;p&H}o6
老人,ろうじん,"the aged, old person",JLPT JLPT_2 JLPT_3,Fz<ozu`hKp
労働,ろうどう,"labor, work",JLPT JLPT_2 JLPT_3,svW#2;;Cv:
ロケット,ロケット,"locket, rocket",JLPT JLPT_2 JLPT_3,s>l2C%ZS6!
論じる,ろんじる,"to argue, to discuss",JLPT JLPT_2 JLPT_3,PV@[>Orc)!
論争,ろんそう,"controversy, dispute",JLPT JLPT_2 JLPT_3,OnROo#.Af[
論文,ろんぶん,"thesis, paper",JLPT JLPT_2 JLPT_3,x9Y&i=]xwo
輪,わ,"ring, hoop, circle",JLPT JLPT_2 JLPT_3,FnX+2P-4%V
ワイン,ワイン,wine,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.9,k_34Ad?RbL
わがまま,わがまま,"selfishness, egoism, willfulness",JLPT JLPT_2 JLPT_3,EZq`y]jF5A
別れ,わかれ,"parting, separation, farewell",JLPT JLPT_2 JLPT_3,OMtj+e3iBn
分かれる,わかれる,"to branch off, to diverge from",JLPT JLPT_2 JLPT_3,"h3]%FQ}r,e"
脇,わき,side,JLPT JLPT_2 JLPT_3,jKWknj-GZC
湧く,わく,"to boil, to grow hot",JLPT JLPT_2 JLPT_3,eVR+00~Wm
分ける,わける,"to divide, to separate",JLPT JLPT_2 JLPT_3,o0j(Vbh=Dm
わざと,わざと,on purpose,JLPT JLPT_2 JLPT_3,viYnUwNT3<
僅か,わずか,"only, merely, a little",JLPT JLPT_2 JLPT_3,q2B/3.([A6
綿,わた,cotton,JLPT JLPT_2 JLPT_3,v86=9+m*Zo
話題,わだい,"topic, subject",JLPT JLPT_2 JLPT_3,z8.CmK<Fdr
笑い,わらい,"laugh, laughter, smile",JLPT JLPT_2 JLPT_3,DQ4$VTV1]U
割る,わる,"to divide, to break",JLPT JLPT_2 JLPT_3,oEUIbaXq]C
悪口,わるくち,"abuse, insult",JLPT JLPT_2 JLPT_3,"d]Rs;YIR,B"
我々,われわれ,we,JLPT JLPT_2 JLPT_3,E2(6GHR8(/
湾,わん,"bay, gulf, inlet",JLPT JLPT_2 JLPT_3,P6{jsCe:#w
椀,わん,bowl,JLPT JLPT_2 JLPT_3,l4kkf<]hlo
碗,わん,bowl,JLPT JLPT_2 JLPT_3,jaH28ERkuW
悪,あく,"evil, vice",JLPT_1 JLPT JLPT_3,Q1DWi+VRb<
当り,あたり,"hit, success, reaching the mark",JLPT_1 JLPT JLPT_3,pvdd^T@ma/
アップ,アップ,up,JLPT_1 JLPT JLPT_3,A[u&?[.Bro
宛てる,あてる,"to address, to put",JLPT_1 JLPT JLPT_3,l&CGpg$n)R
アンケート,アンケート,"questionnaire (FRE: enquete), survey",JLPT_1 JLPT JLPT_3,"jvw,M=`Mc4"
異,い,difference (of opinion),JLPT_1 JLPT JLPT_3,KWy%Q&s$/y
意,い,will,JLPT_1 JLPT JLPT_3,ue.p8Uogo]
医院,いいん,"doctor's office (surgery), clinic",JLPT_1 JLPT JLPT_3,cxetSKwBbl
怒り,いかり,anger,JLPT_1 JLPT JLPT_3,eag:XoP`Iu
粋,いき,"chic, style, purity",JLPT_1 JLPT JLPT_3,ugWhTIM%@o
意地,いじ,"disposition, spirit, obstinacy, appetite",JLPT_1 JLPT JLPT_3,Bt*R$hF@~7
依然,いぜん,"still, as yet",JLPT_1 JLPT JLPT_3,gx*_AN|$_R
傷める,いためる,"to damage, to impair, to spoil",JLPT_1 JLPT JLPT_3,uF3-=@-Bpo
炒める,いためる,to stir-fry,JLPT_1 JLPT JLPT_3,"G^,`T^H<Y$"
一帯,いったい,"a region, the whole place",JLPT_1 JLPT JLPT_3,DAOK/%LCS(
異動,いどう,"a change, transfer",JLPT_1 JLPT JLPT_3,ew^/izF?S5
衣料,いりょう,clothing,JLPT_1 JLPT JLPT_3,gj0|x/@YEn
渦,うず,swirl,JLPT_1 JLPT JLPT_3,sfWs{S%^qV
埋まる,うまる,"to be buried, to be filled",JLPT_1 JLPT JLPT_3,7lK)HuokX
産む,うむ,"to give birth (v.t.), to deliver, to produce",JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.14,r|}xM1gEOl
縁,えん,"chance, tie, relationship",JLPT_1 JLPT JLPT_3,oaiH%ZtU~K
尾,お,"tail, ridge",JLPT_1 JLPT JLPT_3,wE6#3`(P-s
負う,おう,"to bear, to owe",JLPT_1 JLPT JLPT_3,u~;tItu4oL
遅れ,おくれ,"delay, lag",JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.14,l%9;2PC4x+
教え,おしえ,"teachings, doctrine",JLPT_1 JLPT JLPT_3,xPgyX4=PH+
驚き,おどろき,"surprise, astonishment, wonder",JLPT_1 JLPT JLPT_3,uYPDwf:Xey
織る,おる,to weave,JLPT_1 JLPT JLPT_3,H-^?L/FUtJ
欠く,かく,"to lack, to crack",JLPT_1 JLPT JLPT_3,"y:z4,KW,Y-"
角,かく,angle,JLPT_1 JLPT JLPT_3,Q3RPtFjJo6
核,かく,"nucleus, kernel",JLPT_1 JLPT JLPT_3,e?}Lbq98=N
格,かく,"status, character, case",JLPT_1 JLPT JLPT_3,Bd<&>IEN#(
学歴,がくれき,academic background,JLPT_1 JLPT JLPT_3,"oJD!i#Ghj,"
駆ける,かける,to run,JLPT_1 JLPT JLPT_3,AlwjF+uaKO
賭ける,かける,"to bet, to risk, to gamble",JLPT_1 JLPT JLPT_3,dX$E2ISF?E
課題,かだい,"subject, theme, task",JLPT_1 JLPT JLPT_3,JNxi3:**/$
片付け,かたづけ,"tidying up, finishing",JLPT_1 JLPT JLPT_3,b8#*+`Yer.
加味,かみ,"seasoning, flavoring",JLPT_1 JLPT JLPT_3,IDJ]6]i7Jx
借り,かり,"borrowing, debt, loan",JLPT_1 JLPT JLPT_3,eJ@~/@E_cp
狩り,かり,hunting,JLPT_1 JLPT JLPT_3,F*!5GCg4U&
管,かん,"pipe, tube",JLPT_1 JLPT JLPT_3,fcs)GZ>f[[
～観,かん,"feeling, view",JLPT_1 JLPT JLPT_3,L#gN7p7zR4
癌,がん,cancer,JLPT_1 JLPT JLPT_3,"p~,cAC,D+|"
刊行,かんこう,"publication, issue",JLPT_1 JLPT JLPT_3,M#=U8)QH)D
慣行,かんこう,"customary practice, habit, traditional event",JLPT_1 JLPT JLPT_3,xk+2IzF[p%
歓声,かんせい,"cheer, shout of joy",JLPT_1 JLPT JLPT_3,"w6B,F.u4!."
官僚,かんりょう,"bureaucrat, bureaucracy",JLPT_1 JLPT JLPT_3,vh@[V;%&ao
器官,きかん,"organ (of body, instrument)",JLPT_1 JLPT JLPT_3,N2?AghIU$R
季刊,きかん,"quarterly (e.g., magazine)",JLPT_1 JLPT JLPT_3,I;$Bk_n?X#
起源,きげん,"origin, beginning, rise",JLPT_1 JLPT JLPT_3,tlShs$oI^}
機構,きこう,"mechanism, organization",JLPT_1 JLPT JLPT_3,i}B:Es]N)f
築く,きずく,"to build, to establish",JLPT_1 JLPT JLPT_3,i^HMG^80!G
規制,きせい,regulation,JLPT_1 JLPT JLPT_3,CN`|`I@cQ2
丘陵,きゅうりょう,hill,JLPT_1 JLPT JLPT_3,"E9ld1,7]!f"
協議,きょうぎ,"conference, discussion, negotiation",JLPT_1 JLPT JLPT_3,Q?<#X?Sj/E
享受,きょうじゅ,"enjoyment, being given",JLPT_1 JLPT JLPT_3,QIS<k>N.yl
協調,きょうちょう,"co-operation, conciliation, harmony",JLPT_1 JLPT JLPT_3,q1MP[9CeAj
切り,きり,"limits, place to leave off",JLPT_1 JLPT JLPT_3,B0AWr56JJ:
菌,きん,"germ, bacterium",JLPT_1 JLPT JLPT_3,tmpS/:#W86
近視,きんし,nearsightedness,JLPT_1 JLPT JLPT_3,"NkNB,nl-$5"
苦,く,"trouble, worry, difficulty",JLPT_1 JLPT JLPT_3,rAG1%p4z{~
群,ぐん,group,JLPT_1 JLPT JLPT_3,"LN,Tx3PlR-"
刑,けい,"penalty, sentence, punishment",JLPT_1 JLPT JLPT_3,"lZo,b@3#8r"
経緯,けいい,"sequence of events, course",JLPT_1 JLPT JLPT_3,vg;b<1L}X}
計器,けいき,"meter, gauge",JLPT_1 JLPT JLPT_3,D|{=p=rf^U
契機,けいき,"opportunity, chance",JLPT_1 JLPT JLPT_3,K8C9CieJaA
携帯,けいたい,carrying something; mobile telephone,JLPT_1 JLPT JLPT_3,IrGZ6yI4>+
形態,けいたい,"form, shape, figure",JLPT_1 JLPT JLPT_3,e/5N$:Z!T-
血管,けっかん,blood vessel,JLPT_1 JLPT JLPT_3,QbJ9AEIh9>
決行,けっこう,"doing (with resolve), carrying out (e.g., a plan)",JLPT_1 JLPT JLPT_3,F-+3sLP~)5
件,けん,"matter, case, item",JLPT_1 JLPT JLPT_3,kQ?0ViPK+4
減少,げんしょう,"decrease, reduction, decline",JLPT_1 JLPT JLPT_3,k4_<}lhTb#
公演,こうえん,public performance,JLPT_1 JLPT JLPT_3,H?FP7|9MSw
後悔,こうかい,"regret, repentance",JLPT_1 JLPT JLPT_3,Q1e2dQ@sG$
航海,こうかい,"sail, voyage",JLPT_1 JLPT JLPT_3,dFa`<B!Rly
拘束,こうそく,"restriction, restraint",JLPT_1 JLPT JLPT_3,wAH|5]9<;T
荒廃,こうはい,ruin,JLPT_1 JLPT JLPT_3,Pi<&-yXN08
降伏,こうふく,"capitulation, surrender, submission",JLPT_1 JLPT JLPT_3,nz>D*v/PPD
興奮,こうふん,"excitement, stimulation",JLPT_1 JLPT JLPT_3,uG+;eVvuCD
語句,ごく,"words, phrases",JLPT_1 JLPT JLPT_3,IeE<Oj.e6u
個々,ここ,"individual, one by one",JLPT_1 JLPT JLPT_3,p2d:ics3}r
故人,こじん,the deceased,JLPT_1 JLPT JLPT_3,i${0Y&niQE
小銭,こぜに,"coins, small change",JLPT_1 JLPT JLPT_3,"e/(},oiNGD"
ことによると,ことによると,(depending on the circumstances),JLPT_1 JLPT JLPT_3,B{&~P5e&VY
コンテスト,コンテスト,contest,JLPT_1 JLPT JLPT_3,sp5g%^>}gq
採集,さいしゅう,"collecting, gathering",JLPT_1 JLPT JLPT_3,Np[aMg9Zl4
作,さく,"a work, a harvest",JLPT_1 JLPT JLPT_3,e0vQj1EM3V
策,さく,"plan, policy",JLPT_1 JLPT JLPT_3,m7/9u%VJ!K
設備,せつび,"equipment, device, facilities",JLPT JLPT_2 JLPT_3,LIo%jKRqQs
絶滅,ぜつめつ,"destruction, extinction",JLPT JLPT_2 JLPT_3,io[YAo{Uu@
節約,せつやく,"economizing, saving",JLPT JLPT_2 JLPT_3,"HN*O,b6I.s"
攻める,せめる,"to attack, to assault",JLPT JLPT_2 JLPT_3,tc4C[W7HwN
責める,せめる,"to condemn, to blame, to criticize",JLPT JLPT_2 JLPT_3,h&^&{;rWzw
善,ぜん,"good, virtue",JLPT JLPT_2 JLPT_3,I+Wsd9&>8`
全,ぜん,"all, whole, entire",JLPT JLPT_2 JLPT_3,"AlSQZeMOe,"
全員,ぜんいん,all members,JLPT JLPT_2 JLPT_3,sZoXHnMU/8
専攻,せんこう,"major subject, special study",JLPT JLPT_2 JLPT_3,ya8a{Dc>vj
全国,ぜんこく,"the entire nation, country-wide, nation-wide",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.7,^t`okG[_.
洗剤,せんざい,detergent,JLPT JLPT_2 JLPT_3,L<+Y;nNWE2
先日,せんじつ,"the other day, a few days ago",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.2,u}70pX97Ud
前者,ぜんしゃ,the former,JLPT JLPT_2 JLPT_3,PvTkSo0mR<
選手,せんしゅ,player selected for a team (usually athletic),JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.7,v.;e@CEJx|
全身,ぜんしん,"the whole body, full-length (portrait)",JLPT JLPT_2 JLPT_3,pwxE{6M)x(
前進,ぜんしん,"advance, drive, progress",JLPT JLPT_2 JLPT_3,Bf[eOsL^b6
センター,センター,center,JLPT JLPT_2 JLPT_3,CxiSJ@d^~:
全体,ぜんたい,"whole, entirety, whatever (is the matter)",JLPT JLPT_2 JLPT_3,"P>z,++>r(]"
選択,せんたく,"selection, choice",JLPT JLPT_2 JLPT_3,k:.P/+fPZu
宣伝,せんでん,"advertisement, publicity",JLPT JLPT_2 JLPT_3,JC$lTUtjG[
象,ぞう,elephant,JLPT Genki_Ln.13 JLPT_3 JLPT_2 Genki,q&<afrju^O
騒音,そうおん,noise,JLPT JLPT_2 JLPT_3,Nq>ZUuvl@9
増加,ぞうか,"increase, addition",JLPT JLPT_2 JLPT_3,LCq]gC<#T)
操作,そうさ,"operation, management, processing",JLPT JLPT_2 JLPT_3,"mJ]7X>,V`y"
想像,そうぞう,"imagination, guess",JLPT JLPT_2 JLPT_3,k^1Z0>wFtS
相続,そうぞく,"succession, inheritance",JLPT JLPT_2 JLPT_3,gLl5L9nWQL
装置,そうち,"equipment, installation, apparatus",JLPT JLPT_2 JLPT_3,QP$y~p+;R`
相当,そうとう,"considerably, fairly; worth ~",JLPT JLPT_2 JLPT_3,X|0~/xXGn
速度,そくど,"speed, velocity, rate",JLPT JLPT_2 JLPT_3,H;GE;N$A%]
底,そこ,"bottom, sole",JLPT JLPT_2 JLPT_3,E!a4:Hc]KR
そこで,そこで,"so (conj.), accordingly",JLPT JLPT_2 JLPT_3,Q`8<U+}b2H
組織,そしき,organization; structure; tissue,JLPT JLPT_2 JLPT_3,zpGgl@h_Va
そして,そして,and then,JLPT Genki_Ln.11 JLPT_3 JLPT_2 Genki,HVz1zz!rU*
注ぐ,そそぐ,to pour (into),JLPT JLPT_2 JLPT_3,O|qtLZv)ag
育つ,そだつ,"to be brought up, to grow (up)",JLPT JLPT_2 JLPT_3,DVd%wrkTnE
そっくり,そっくり,the splitting image of; entirely,JLPT JLPT_2 JLPT_3,"il,5{T<Ci/"
そっと,そっと,"softly, gently",JLPT JLPT_2 JLPT_3,dNlkAuY%B;
袖,そで,sleeve,JLPT JLPT_2 JLPT_3,qAnG-iHgN/
備える,そなえる,"to prepare, to furnish, to store",JLPT JLPT_2 JLPT_3,nSf<nF|Wp=
具える,そなえる,to be furnished with,JLPT JLPT_2 JLPT_3,HK##7~;{8M
そのうえ,そのうえ,"in addition, furthermore",JLPT JLPT_2 JLPT_3,g4O`W+&@o;
そのうち,そのうち,"before long, eventually, sooner or later",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.1,PuLL>@8)rT
そのまま,そのまま,"without change, as it is (e.g., now)",JLPT JLPT_2 JLPT_3,Ct<iM4(-qV
蕎麦,そば,soba (buckwheat noodles),JLPT JLPT_2 JLPT_3,Bbh7N0fI`c
ソファー,ソファー,"sofa, couch",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.12,z;bE4U6LP3
粗末,そまつ,"humble, miserable, crude",JLPT JLPT_2 JLPT_3,j6Do>kVF89
それぞれ,それぞれ,"each, every, respectively",JLPT JLPT_2 JLPT_3,IU/9u{#l]`
それでも,それでも,"but (still), and yet, nevertheless",JLPT JLPT_2 JLPT_3,A4Ma6XxBkC
それと,それと,and,JLPT JLPT_2 JLPT_3,qT%b.lO-Up
それとも,それとも,"or, or else",JLPT JLPT_2 JLPT_3,FIBH9OiuNP
揃う,そろう,"to become complete, to be equal",JLPT JLPT_2 JLPT_3,eH+q6_0;;H
揃える,そろえる,"to put things in order, to arrange",JLPT JLPT_2 JLPT_3,"Hx^8k,vcgU"
損,そん,"loss, disadvantage",JLPT JLPT_2 JLPT_3,r5pYyEz*uG
損害,そんがい,"damage, loss",JLPT JLPT_2 JLPT_3,KNy-!0Msk~
尊敬,そんけい,"respect, reverence, honor",JLPT JLPT_2 JLPT_3,nh_pmhy#.q
存在,そんざい,"existence, being",JLPT JLPT_2 JLPT_3,Ah?vt+0Deq
尊重,そんちょう,"respect, esteem, regard",JLPT JLPT_2 JLPT_3,h?{mP2f_-B
田,た,rice field,JLPT JLPT_2 JLPT_3,"w7MwtWnKt,"
他,た,other (esp. places and things),JLPT JLPT_2 JLPT_3,P;is[6zAC!
対,たい,"pair, couple, set",JLPT JLPT_2 JLPT_3,"Moj,JFB9!<"
大,だい,"big, great",JLPT JLPT_2 JLPT_3,LwTE(&7K+A
題,だい,"title, subject, theme",JLPT JLPT_2 JLPT_3,F^XD~^:A@0
体育,たいいく,"physical education, gymnastics, athletics",JLPT JLPT_2 JLPT_3,CYaFjR7lk/
体温,たいおん,temperature (body),JLPT JLPT_2 JLPT_3,JV$<Rwhu{y
大会,たいかい,"convention, (big) tournament, mass meeting",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.7,qPbid=y~O&
大気,たいき,atmosphere,JLPT JLPT_2 JLPT_3,"Hhm(,tKo;q"
代金,だいきん,"price, cost",JLPT JLPT_2 JLPT_3,d6Cwm*}ZjB
退屈,たいくつ,"tedium, boring",JLPT JLPT_2 JLPT_3,F(8G#=fSzj
滞在,たいざい,"stay, sojourn",JLPT JLPT_2 JLPT_3,bk>r|^ok!J
大使,たいし,ambassador,JLPT JLPT_2 JLPT_3,zN!*9mGhu4
大した,たいした,"significant, great, considerable",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,oM^M6iE>L5
体重,たいじゅう,(body) weight,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.4,t`1!Oqj**T
対象,たいしょう,"target; object (of worship, study, etc.); subject (i.e., of taxation)",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.8,"p^#)B+1eX,"
対照,たいしょう,"contrast, antithesis, comparison",JLPT JLPT_2 JLPT_3,n>fKKV=_7/
大臣,だいじん,cabinet minister,JLPT JLPT_2 JLPT_3,Ob3O=(AH>h
対する,たいする,"to face, to confront, to oppose",JLPT JLPT_2 JLPT_3,ybI4-s}gla
大戦,たいせん,"great war, great battle",JLPT JLPT_2 JLPT_3,f`t4(w295-
態度,たいど,"attitude, manner",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.3,CRe5#!Zg2
大統領,だいとうりょう,president,JLPT JLPT_2 JLPT_3,mQ?{N?L_2<
大半,たいはん,"most of, majority, mostly",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,L@eG[f#yFA
代表,だいひょう,"representative, delegation",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.7,[cqqR!>%Z
大部分,だいぶぶん,"most part, majority",JLPT JLPT_2 JLPT_3,xCOUr6=j:7
タイプライター,タイプライター,typewriter,JLPT JLPT_2 JLPT_3,wfroZ+;inq
逮捕,たいほ,"arrest, apprehension, capture",JLPT JLPT_2 JLPT_3,"mP*P.Zr^,5"
題名,だいめい,title,JLPT JLPT_2 JLPT_3,x5M%%Ua514
ダイヤ,ダイヤ,(railway) schedule; diamond,JLPT JLPT_2 JLPT_3,u65Ybwgo>d
太陽,たいよう,sun,JLPT JLPT_2 JLPT_3,Ods5M>&o#p
平ら,たいら,"flatness, level, smooth",JLPT JLPT_2 JLPT_3,CCHa|.m;y*
代理,だいり,"representation, proxy, deputy",JLPT JLPT_2 JLPT_3,`LJ^*Zc6.
大陸,たいりく,continent,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.8,"j9v8D@q,-`"
倒す,たおす,"to throw down, to beat",JLPT JLPT_2 JLPT_3,O)2K@u<S75
タオル,タオル,(hand) towel,JLPT Genki_Ln.18 JLPT_3 JLPT_2 Genki,wEC@Qp%tX#
だが,だが,"but, however",JLPT JLPT_2 JLPT_3,yVQqFsidK:
互い,たがい,"mutual, each other",JLPT JLPT_2 JLPT_3,"A/w*RxK,aS"
高める,たかめる,"to raise, to lift, to boost",JLPT JLPT_2 JLPT_3,k95gRhn5$b
宝,たから,treasure,JLPT JLPT_2 JLPT_3,"Ms,V*:XqhK"
宅,たく,"house, home",JLPT JLPT_2 JLPT_3,NDCW+QVEo*
炊く,たく,"to boil, to cook",JLPT JLPT_2 JLPT_3,nMc=w-?iw5
焚く,たく,"to burn, to kindle, to build a fire",JLPT JLPT_2 JLPT_3,Dg<UbH>Qcm
抱く,だく,"to embrace, to hug",JLPT JLPT_2 JLPT_3,KKtZ{u;?<t
だけど,だけど,however,JLPT JLPT_2 JLPT_3,B]!P5f2EJ8
たしか,たしか,"certain, sure, if I remember correctly",JLPT JLPT_2 JLPT_3,Ai@Savd_m@
確かめる,たしかめる,"to ascertain, to make sure",JLPT JLPT_2 JLPT_3,zRU$$MH{a;
多少,たしょう,a little (same as 少し (すこし)),JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,Lr;d$E?/U|
助かる,たすかる,to be saved; (something) helps (v.i.),JLPT Intermediate_Japanese Genki_Ln.18 JLPT_3 JLPT_2 Intermediate_Japanese_Ln.4 Genki,xVSsgH{D[a
助ける,たすける,"to help (v.t.), to save, to rescue",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Genki Genki_Ln.22 Intermediate_Japanese_Ln.3,l/GW}?_@LC
